0,5,8
0,12,11
0,13,1
0,14,2
1,5,10
1,9,9
1,13,1
1,14,2
2,9,9
2,13,1
2,14,2
3,13,1
3,14,2
4,12,11
4,13,1
4,14,2
5,11,3
5,12,3
5,13,1
5,14,2
7,10,3
7,11,3
7,12,3
7,13,1
7,14,2
8,11,3
8,12,3
8,13,1
8,14,2
9,9,8
9,13,1
9,14,2
10,9,9
10,12,12
10,13,1
10,14,2
11,13,1
11,14,2
12,5,9
12,9,8
12,13,1
12,14,2
13,10,4
14,10,5
13,11,6
14,11,7
13,11,6
14,11,7
13,12,6
14,12,7
13,12,6
14,12,7
13,13,1
13,14,2
14,13,1
14,14,2
15,13,1
15,14,2
16,13,1
16,14,2
17,13,1
17,14,2
18,11,3
18,12,3
18,13,1
18,14,2
19,9,9
19,13,1
19,14,2
20,5,9
20,9,8
20,13,1
20,14,2
21,5,8
21,13,1
21,14,2
22,11,4
23,11,5
22,12,6
23,12,7
22,12,6
23,12,7
22,13,1
22,14,2
23,13,1
23,14,2
24,5,10
24,9,9
24,13,1
24,14,2
25,12,11
25,13,1
25,14,2
26,5,8
26,12,11
26,13,1
26,14,2
27,10,4
28,10,5
27,11,6
28,11,7
27,11,6
28,11,7
27,12,6
28,12,7
27,12,6
28,12,7
27,13,1
27,14,2
28,13,1
28,14,2
29,5,8
30,9,8
30,13,1
30,14,2
31,11,3
31,12,3
31,13,1
31,14,2
32,9,8
32,13,1
32,14,2
33,13,1
33,14,2
34,12,11
34,13,1
34,14,2
35,5,8
35,12,11
35,13,1
35,14,2
36,5,8
36,12,11
36,13,1
36,14,2
37,9,9
37,13,1
37,14,2
39,9,9
39,12,12
39,13,1
39,14,2
40,5,8
41,9,9
41,13,1
41,14,2
42,13,1
42,14,2
43,13,1
43,14,2
44,13,1
44,14,2
45,9,9
45,13,1
45,14,2
46,13,1
46,14,2
47,11,3
47,12,3
47,13,1
47,14,2
49,10,4
50,10,5
48,13,1
48,14,2
49,11,6
50,11,7
49,11,6
50,11,7
49,12,6
50,12,7
49,12,6
50,12,7
49,13,1
49,14,2
50,13,1
50,14,2
51,10,3
51,11,3
51,12,3
51,13,1
51,14,2
52,9,9
52,13,1
52,14,2
53,9,8
53,13,1
53,14,2
54,9,8
54,13,1
54,14,2
55,13,1
55,14,2
56,13,1
56,14,2
57,13,1
57,14,2
60,13,1
60,14,2
61,13,1
61,14,2
62,13,1
62,14,2
63,13,1
63,14,2
64,9,3
64,10,3
64,11,3
