68,4,10
133,4,3
146,4,8
48,5,11
119,5,8
162,5,10
42,6,9
123,6,8
124,6,8
129,6,9
178,6,10
179,6,8
180,6,8
181,6,8
182,6,8
30,7,9
40,7,9
168,7,3
11,8,8
55,8,3
109,8,8
148,8,10
166,8,3
168,8,3
8,9,3
55,9,3
166,9,3
168,9,3
199,9,8
52,10,3
54,10,3
55,10,3
73,10,3
79,10,3
94,10,13
166,10,3
168,10,3
195,10,3
10,11,8
18,11,13
48,11,3
49,11,3
50,11,3
51,11,3
52,11,3
53,11,3
54,11,3
55,11,3
56,11,3
57,11,3
62,11,3
63,11,3
64,11,3
65,11,3
66,11,3
67,11,3
68,11,3
69,11,3
70,11,3
73,11,3
77,11,3
78,11,3
79,11,3
88,11,4
89,11,5
94,11,14
111,11,4
112,11,5
153,11,3
154,11,3
156,11,3
165,11,3
166,11,3
168,11,3
187,11,8
193,11,3
194,11,3
195,11,3
196,11,3
197,11,3
198,11,3
199,11,3
18,12,14
31,12,12
45,12,3
48,12,3
49,12,3
50,12,3
51,12,3
52,12,3
53,12,3
54,12,3
55,12,3
56,12,3
57,12,3
58,12,3
59,12,3
60,12,3
61,12,3
62,12,3
63,12,3
64,12,3
65,12,3
66,12,3
67,12,3
68,12,3
69,12,3
70,12,3
71,12,3
72,12,3
73,12,3
74,12,3
75,12,3
77,12,3
78,12,3
79,12,3
81,12,11
88,12,6
89,12,7
94,12,15
111,12,6
112,12,7
121,12,3
132,12,11
133,12,11
142,12,12
144,12,3
145,12,3
146,12,3
147,12,3
148,12,3
149,12,3
150,12,3
151,12,3
152,12,3
153,12,3
154,12,3
155,12,3
156,12,3
157,12,11
162,12,3
163,12,3
165,12,3
166,12,3
168,12,3
177,12,11
178,12,12
180,12,12
193,12,3
194,12,3
195,12,3
196,12,3
197,12,3
198,12,3
199,12,3
0,13,1
0,14,2
1,13,1
1,14,2
2,13,1
2,14,2
3,13,1
3,14,2
4,13,1
4,14,2
5,13,1
5,14,2
9,13,3
11,13,1
11,14,2
12,13,1
12,14,2
