"MarioLevel"
0,13,1
0,14,2
1,13,1
1,14,2
2,13,1
2,14,2
3,13,1
3,14,2
4,13,1
4,14,2
5,13,1
5,14,2
6,13,1
6,14,2
7,13,1
7,14,2
8,13,1
8,14,2
9,13,1
9,14,2
10,13,1
10,14,2
11,13,1
11,14,2
12,13,1
12,14,2
13,13,1
13,14,2
14,13,1
14,14,2
15,13,1
15,14,2
16,9,9
16,13,1
16,14,2
17,13,1
17,14,2
18,13,1
18,14,2
19,13,1
19,14,2
20,9,8
20,13,1
20,14,2
21,12,11
21,9,10
21,13,1
21,14,2
22,5,9
22,9,8
22,13,1
22,14,2
23,9,9
23,13,1
23,14,2
24,9,8
24,13,1
24,14,2
25,13,1
25,14,2
26,13,1
26,14,2
27,13,1
27,14,2
28,11,4
29,11,5
28,12,6
29,12,7
28,12,6
29,12,7
28,13,1
28,14,2
29,13,1
29,14,2
30,13,1
30,14,2
31,13,1
31,14,2
32,13,1
32,14,2
33,13,1
33,14,2
34,13,1
34,14,2
35,13,1
35,14,2
36,13,1
36,14,2
37,10,4
38,10,5
37,11,6
38,11,7
37,11,6
38,11,7
37,12,6
38,12,7
37,12,6
38,12,7
37,13,1
37,14,2
38,13,1
38,14,2
39,13,1
39,14,2
40,12,11
40,13,1
40,14,2
41,13,1
41,14,2
42,13,1
42,14,2
43,13,1
43,14,2
44,13,1
44,14,2
45,9,4
46,9,5
45,10,6
46,10,7
45,10,6
46,10,7
45,11,6
46,11,7
45,11,6
46,11,7
45,12,6
46,12,7
45,12,6
46,12,7
45,13,1
45,14,2
46,13,1
46,14,2
47,13,1
47,14,2
48,13,1
48,14,2
49,13,1
49,14,2
50,13,1
50,14,2
51,13,1
51,14,2
52,12,11
52,13,1
52,14,2
53,12,11
53,13,1
53,14,2
54,13,1
54,14,2
55,13,1
55,14,2
56,9,4
57,9,5
56,10,6
57,10,7
56,10,6
57,10,7
56,11,6
57,11,7
56,11,6
57,11,7
56,12,6
57,12,7
56,12,6
57,12,7
56,13,1
56,14,2
57,13,1
57,14,2
58,13,1
58,14,2
59,13,1
59,14,2
60,13,1
60,14,2
61,13,1
61,14,2
62,13,1
62,14,2
63,13,1
63,14,2
64,13,1
64,14,2
65,13,1
65,14,2
66,13,1
66,14,2
67,13,1
67,14,2
70,13,1
70,14,2
71,13,1
71,14,2
72,13,1
72,14,2
73,13,1
73,14,2
74,13,1
74,14,2
75,13,1
75,14,2
76,9,8
76,13,1
76,14,2
77,9,10
77,13,1
77,14,2
78,6,11
78,9,8
78,13,1
78,14,2
79,5,8
79,13,1
79,14,2
80,5,8
80,13,1
80,14,2
81,5,8
81,13,1
81,14,2
82,5,8
82,13,1
82,14,2
83,5,8
83,13,1
83,14,2
84,5,8
84,13,1
84,14,2
85,5,8
86,5,8
88,13,1
88,14,2
89,13,1
89,14,2
90,5,8
90,13,1
90,14,2
91,5,8
91,13,1
91,14,2
92,5,8
92,13,1
92,14,2
93,5,10
93,9,8
93,13,1
93,14,2
94,12,11
94,13,1
94,14,2
95,12,11
95,13,1
95,14,2
96,13,1
96,14,2
97,13,1
97,14,2
98,13,1
98,14,2
99,9,8
99,13,1
99,14,2
100,9,9
100,13,1
100,14,2
101,13,1
101,14,2
102,13,1
102,14,2
103,13,1
103,14,2
104,13,1
104,14,2
105,9,9
105,12,12
105,13,1
105,14,2
106,13,1
106,14,2
107,13,1
107,14,2
108,5,10
108,9,9
108,13,1
108,14,2
109,13,1
109,14,2
110,13,1
110,14,2
111,9,9
111,13,1
111,14,2
112,13,1
112,14,2
113,13,1
113,14,2
114,13,1
114,14,2
115,13,1
115,14,2
116,13,1
116,14,2
117,9,8
117,13,1
117,14,2
118,13,1
118,14,2
119,13,1
119,14,2
120,5,8
120,13,1
120,14,2
121,5,8
121,13,1
121,14,2
122,5,8
122,13,1
122,14,2
123,12,11
123,13,1
123,14,2
124,12,11
124,13,1
124,14,2
125,13,1
125,14,2
126,12,11
126,13,1
126,14,2
127,5,8
127,12,11
127,13,1
127,14,2
128,5,9
128,9,8
128,13,1
128,14,2
129,5,9
129,13,1
129,14,2
130,5,8
130,13,1
130,14,2
131,13,1
131,14,2
132,13,1
132,14,2
133,12,3
133,13,1
133,14,2
134,11,3
134,12,3
134,13,1
134,14,2
135,10,3
135,11,3
135,12,3
135,13,1
135,14,2
136,9,3
136,10,3
136,11,3
136,12,3
136,13,1
136,14,2
137,13,1
137,14,2
138,13,1
138,14,2
139,9,3
139,10,3
139,11,3
139,12,3
139,13,1
139,14,2
140,10,3
140,11,3
140,12,3
140,13,1
140,14,2
141,11,3
141,12,3
141,13,1
141,14,2
142,12,3
142,13,1
142,14,2
143,13,1
143,14,2
144,13,1
144,14,2
145,13,1
145,14,2
146,13,1
146,14,2
147,12,3
147,13,1
147,14,2
148,11,3
148,12,3
148,13,1
148,14,2
149,10,3
149,11,3
149,12,3
149,13,1
149,14,2
150,9,3
150,10,3
150,11,3
150,12,3
150,13,1
150,14,2
151,9,3
151,10,3
151,11,3
151,12,3
151,13,1
151,14,2
154,9,3
154,10,3
154,11,3
154,12,3
154,13,1
154,14,2
155,10,3
155,11,3
155,12,3
155,13,1
155,14,2
156,11,3
156,12,3
156,13,1
156,14,2
157,12,3
157,13,1
157,14,2
158,13,1
158,14,2
159,13,1
159,14,2
160,13,1
160,14,2
161,13,1
161,14,2
162,11,4
163,11,5
162,12,6
163,12,7
162,12,6
163,12,7
162,13,1
162,14,2
163,13,1
163,14,2
164,13,1
164,14,2
165,13,1
165,14,2
166,13,1
166,14,2
167,9,8
167,13,1
167,14,2
168,9,8
168,13,1
168,14,2
169,9,9
169,13,1
169,14,2
170,9,8
170,13,1
170,14,2
171,13,1
171,14,2
172,12,11
172,13,1
172,14,2
173,13,1
173,14,2
174,12,11
174,13,1
174,14,2
175,13,1
175,14,2
176,13,1
176,14,2
177,13,1
177,14,2
178,11,4
179,11,5
178,12,6
179,12,7
178,12,6
179,12,7
178,13,1
178,14,2
179,13,1
179,14,2
180,12,3
180,13,1
180,14,2
181,11,3
181,12,3
181,13,1
181,14,2
182,10,3
182,11,3
182,12,3
182,13,1
182,14,2
183,9,3
183,10,3
183,11,3
183,12,3
183,13,1
183,14,2
184,8,3
184,9,3
