0,13,1
0,14,2
1,13,1
1,14,2
2,13,1
2,14,2
3,13,1
3,14,2
4,13,1
4,14,2
5,13,1
5,14,2
6,13,1
6,14,2
7,13,1
7,14,2
8,13,1
8,14,2
9,13,1
9,14,2
10,13,1
10,14,2
11,13,1
11,14,2
12,13,1
12,14,2
13,13,1
13,14,2
14,13,1
14,14,2
16,11,3
16,12,3
16,9,3
17,9,3
16,10,3
17,10,3
17,11,3
17,12,3
18,9,3
18,11,3
18,12,3
15,13,1
15,14,2
16,13,1
16,14,2
17,13,1
17,14,2
18,13,1
18,14,2
19,13,1
19,14,2
20,13,1
20,14,2
21,13,1
21,14,2
22,13,1
22,14,2
23,13,1
23,14,2
24,13,1
24,14,2
25,13,1
25,14,2
26,13,1
26,14,2
27,13,1
27,14,2
28,13,1
28,14,2
23,11,6
24,11,7
23,12,6
24,12,7
23,10,4
24,10,5
36,12,11
30,9,9
33,13,1
33,14,2
34,13,1
34,14,2
35,13,1
35,14,2
36,13,1
36,14,2
37,13,1
37,14,2
38,13,1
38,14,2
39,13,1
39,14,2
40,13,1
40,14,2
43,11,3
43,10,3
45,9,3
45,11,3
45,10,3
47,8,3
47,9,3
47,10,3
47,11,3
47,6,3
47,7,3
48,5,3
49,5,3
48,9,3
49,9,3
49,6,3
49,7,3
49,10,3
49,11,3
49,8,3
41,13,1
41,14,2
42,13,1
42,14,2
43,13,1
43,14,2
44,13,1
44,14,2
38,12,6
39,12,7
38,11,4
39,11,5
58,11,3
58,10,3
60,9,3
60,11,3
60,10,3
62,8,3
62,9,3
62,10,3
62,11,3
62,6,3
62,7,3
63,5,3
64,5,3
63,9,3
64,9,3
64,6,3
64,7,3
64,10,3
64,11,3
64,8,3
52,13,1
52,14,2
53,13,1
53,14,2
54,13,1
54,14,2
55,13,1
55,14,2
56,13,1
56,14,2
57,13,1
57,14,2
58,13,1
58,14,2
59,13,1
59,14,2
53,12,6
54,12,7
53,11,4
54,11,5
66,13,1
66,14,2
69,6,8
69,12,3
70,11,3
70,12,3
71,12,3
71,10,3
71,11,3
72,11,3
72,12,3
72,9,3
72,10,3
73,10,3
73,11,3
73,8,3
74,8,3
73,9,3
74,9,3
73,12,3
74,10,3
74,11,3
74,12,3
74,7,3
68,13,1
68,14,2
69,13,1
69,14,2
70,13,1
70,14,2
71,13,1
71,14,2
72,13,1
72,14,2
73,13,1
73,14,2
74,13,1
74,14,2
75,13,1
75,14,2
76,13,1
76,14,2
77,13,1
77,14,2
78,13,1
78,14,2
79,13,1
79,14,2
80,13,1
80,14,2
81,13,1
81,14,2
64,8,8
90,11,3
90,12,3
91,12,3
91,10,3
91,11,3
92,10,3
92,11,3
92,12,3
92,9,3
93,9,3
93,10,3
93,11,3
93,12,3
93,8,3
94,8,3
94,9,3
94,10,3
94,11,3
94,12,3
94,7,3
89,11,11
82,5,8
83,5,8
85,13,1
85,14,2
86,13,1
86,14,2
87,13,1
87,14,2
88,13,1
88,14,2
89,13,1
89,14,2
90,13,1
90,14,2
91,13,1
91,14,2
92,13,1
92,14,2
93,13,1
93,14,2
95,11,3
95,12,3
96,12,3
96,10,3
96,11,3
97,10,3
97,11,3
97,12,3
95,9,3
95,10,3
96,9,3
97,8,3
97,9,3
98,8,3
98,9,3
98,10,3
98,11,3
98,12,3
97,7,3
98,7,3
99,6,3
99,7,3
99,8,3
99,9,3
99,10,3
99,11,3
99,12,3
100,9,3
100,12,3
98,6,3
100,6,3
100,7,3
100,8,3
100,10,3
100,11,3
101,7,8
102,7,8
94,13,1
94,14,2
95,13,1
95,14,2
96,13,1
96,14,2
97,13,1
97,14,2
98,13,1
98,14,2
99,13,1
99,14,2
98,14,3
99,14,3
99,13,3
99,11,6
100,11,7
99,12,6
100,12,7
99,13,6
100,13,7
99,10,4
100,10,5
96,13,1
96,14,2
98,13,3
97,13,1
97,14,2
98,13,1
98,14,2
99,13,1
99,14,2
100,13,1
100,14,2
101,13,1
101,14,2
102,13,1
102,14,2
103,13,1
103,14,2
104,13,1
104,14,2
105,13,1
105,14,2
106,13,1
106,14,2
107,13,1
107,14,2
108,13,1
108,14,2
109,13,1
109,14,2
110,13,1
110,14,2
102,11,3
102,12,3
103,11,3
103,12,3
104,10,3
104,11,3
104,12,3
105,9,3
105,10,3
105,11,3
105,12,3
105,8,3
106,8,3
106,9,3
106,11,3
106,12,3
106,10,3
106,7,3
107,7,3
107,9,3
107,10,3
107,11,3
107,8,3
107,12,3
107,6,3
108,6,3
108,7,3
108,8,3
108,9,3
108,10,3
108,11,3
109,9,3
108,5,3
109,5,3
109,6,3
109,7,3
109,8,3
109,10,3
109,11,3
109,12,3
112,11,3
112,12,3
113,11,3
113,12,3
113,10,3
114,10,3
114,11,3
114,12,3
115,10,3
114,9,3
115,9,3
115,11,3
115,12,3
116,9,3
116,10,3
116,11,3
116,12,3
116,7,3
116,8,3
117,9,3
117,10,3
117,12,3
117,8,3
117,11,3
118,10,3
118,11,3
118,12,3
118,8,3
118,9,3
117,6,3
117,7,3
118,6,3
118,7,3
119,7,8
120,7,8
113,13,1
113,14,2
114,13,1
114,14,2
115,13,1
115,14,2
116,13,1
116,14,2
117,13,1
117,14,2
118,13,1
118,14,2
124,8,9
119,13,1
119,14,2
120,13,1
120,14,2
121,13,1
121,14,2
122,13,1
122,14,2
123,13,1
123,14,2
124,13,1
124,14,2
125,13,1
125,14,2
141,12,11
137,11,3
137,12,3
137,10,3
130,13,1
130,14,2
131,13,1
131,14,2
132,13,1
132,14,2
133,13,1
133,14,2
134,13,1
134,14,2
135,13,1
135,14,2
136,13,1
136,14,2
137,13,1
137,14,2
138,13,1
138,14,2
139,13,1
139,14,2
140,13,1
140,14,2
141,13,1
141,14,2
142,13,1
142,14,2
143,13,1
143,14,2
144,13,1
144,14,2
147,12,3
145,13,1
145,14,2
146,13,1
146,14,2
147,13,1
147,14,2
148,13,1
148,14,2
149,13,1
149,14,2
150,13,1
150,14,2
151,13,1
151,14,2
152,13,1
152,14,2
153,13,1
153,14,2
154,13,1
154,14,2
155,13,1
155,14,2
156,13,1
156,14,2
157,13,1
157,14,2
158,13,1
158,14,2
18,10,3
44,11,3
44,10,3
46,9,3
46,11,3
46,10,3
48,8,3
48,10,3
