0,5,8
0,13,1
0,14,2
2,9,9
2,13,1
2,14,2
3,9,8
3,13,1
3,14,2
4,9,8
4,13,1
4,14,2
5,13,1
5,14,2
6,11,3
6,12,3
6,13,1
6,14,2
7,11,3
7,12,3
7,13,1
7,14,2
9,10,3
9,11,3
9,12,3
9,13,1
9,14,2
10,13,1
10,14,2
11,9,8
11,13,1
11,14,2
12,13,1
12,14,2
13,10,3
13,11,3
13,12,3
13,13,1
13,14,2
14,9,10
14,13,1
14,14,2
15,9,10
15,13,1
15,14,2
16,13,1
16,14,2
17,13,1
17,14,2
18,13,1
18,14,2
19,9,3
19,10,3
19,11,3
19,12,3
19,13,1
19,14,2
20,13,1
20,14,2
21,9,9
21,13,1
21,14,2
22,9,9
22,13,1
22,14,2
23,13,1
23,14,2
24,9,9
24,13,1
24,14,2
25,13,1
25,14,2
26,13,1
26,14,2
27,5,8
27,13,1
27,14,2
28,12,11
28,13,1
28,14,2
29,13,1
29,14,2
30,12,3
30,13,1
30,14,2
31,12,11
31,13,1
31,14,2
32,13,1
32,14,2
33,12,11
33,13,1
33,14,2
34,9,9
34,13,1
34,14,2
35,9,8
35,13,1
35,14,2
36,9,8
36,13,1
36,14,2
37,13,1
37,14,2
38,12,11
38,13,1
38,14,2
39,13,1
39,14,2
40,5,10
40,9,9
40,13,1
40,14,2
41,12,11
41,13,1
41,14,2
42,9,8
42,13,1
42,14,2
43,5,9
43,9,9
43,13,1
43,14,2
44,13,1
44,14,2
45,9,3
45,10,3
45,11,3
45,12,3
45,13,1
45,14,2
46,13,1
46,14,2
47,9,10
47,13,1
47,14,2
48,9,9
48,13,1
48,14,2
49,13,1
49,14,2
50,5,10
50,9,9
50,13,1
50,14,2
51,13,1
51,14,2
52,9,9
52,13,1
52,14,2
53,13,1
53,14,2
54,13,1
54,14,2
55,13,1
55,14,2
56,13,1
56,14,2
57,9,9
57,13,1
57,14,2
58,5,8
59,9,3
59,10,3
59,11,3
59,12,3
59,13,1
59,14,2
60,13,1
60,14,2
61,13,1
61,14,2
62,9,3
62,10,3
62,11,3
62,12,3
63,9,4
64,9,5
63,10,6
64,10,7
63,11,6
64,11,7
63,12,6
64,12,7
62,13,1
62,14,2
63,13,1
63,14,2
64,13,1
64,14,2
65,13,1
65,14,2
66,13,1
66,14,2
67,5,8
68,5,8
68,12,11
68,13,1
68,14,2
69,13,1
69,14,2
70,5,10
70,9,9
70,13,1
70,14,2
71,9,9
71,12,12
71,13,1
71,14,2
73,5,9
73,9,8
73,13,1
73,14,2
74,9,4
75,9,5
74,10,6
75,10,7
74,10,6
75,10,7
74,11,6
75,11,7
74,11,6
75,11,7
74,12,6
75,12,7
74,12,6
75,12,7
74,13,1
74,14,2
75,13,1
75,14,2
76,13,1
76,14,2
77,13,1
77,14,2
78,12,3
78,13,1
78,14,2
79,13,1
